Dry,RH, IT, udef1, WDIR, WSPEED, udef2, udef3
3.0,100,0,303,280,3.1,0.0
2.0,100,0,297,270,3.1,0.0
3.0,93,0,302,260,3.6,0.0
3.0,100,0,294,270,4.1,0.0
3.0,100,0,294,270,4.1,0.0
4.0,93,0,307,280,3.6,0.0
3.0,100,0,294,260,2.6,0.0
3.0,93,0,302,260,3.1,0.0
3.0,93,0,302,260,2.6,0.0
3.0,100,0,294,260,3.1,0.0
3.0,93,0,293,260,2.1,0.0
3.0,100,11,294,250,2.6,0.0
4.0,93,51,299,250,3.1,0.0
4.0,93,96,299,190,1.5,0.0
5.0,93,124,304,230,2.1,0.0
5.0,93,131,304,220,2.1,0.0
6.0,87,116,308,220,2.6,0.0
6.0,87,93,308,210,2.1,0.0
5.0,87,33,303,150,2.6,0.0
4.0,87,0,298,200,2.6,0.0
4.0,87,0,265,170,2.6,0.0
4.0,87,0,298,190,2.6,0.0
3.0,93,0,293,200,2.1,0.0
3.0,87,0,292,180,2.1,0.0
3.0,93,0,293,200,2.1,0.0
3.0,93,0,293,210,2.6,0.0
3.0,100,0,294,190,2.1,0.0
3.0,100,0,294,190,2.6,0.0
4.0,93,0,299,190,2.1,0.0
5.0,93,0,304,230,3.1,0.0
5.0,93,0,304,240,3.6,0.0
5.0,100,0,314,250,4.6,0.0
6.0,93,0,318,260,4.6,0.0
6.0,100,0,319,270,5.1,0.0
6.0,100,0,319,260,4.6,0.0
7.0,100,7,325,270,4.1,0.0
7.0,100,32,325,270,4.1,0.0
8.0,100,59,331,280,3.6,0.0
9.0,93,77,335,280,4.1,0.0
9.0,100,81,337,280,3.6,0.0
9.0,93,72,335,270,2.6,0.0
9.0,100,50,337,270,4.1,0.0
9.0,100,21,337,260,3.6,0.0
9.0,100,0,337,260,3.1,0.0
9.0,100,0,337,260,3.6,0.0
9.0,100,0,337,260,3.1,0.0
9.0,100,0,327,200,2.1,0.0
10.0,93,0,332,220,2.1,0.0
9.0,100,0,327,190,2.6,0.0
9.0,93,0,326,220,3.1,0.0
8.0,100,0,299,190,3.1,0.0
8.0,93,0,321,200,3.1,0.0
7.0,100,0,298,190,3.1,0.0
6.0,93,0,288,220,3.1,0.0
6.0,93,0,309,190,2.1,0.0
6.0,93,0,309,240,2.6,0.0
7.0,87,0,314,210,2.6,0.0
7.0,87,0,314,220,2.6,0.0
8.0,87,0,319,240,4.6,0.0
8.0,87,12,319,240,6.2,0.0
9.0,81,54,324,250,5.1,0.0
10.0,82,99,330,250,5.1,0.0
11.0,71,128,333,260,7.7,0.0
11.0,71,136,333,260,7.7,0.0
11.0,71,120,333,260,7.7,0.0
11.0,66,52,342,260,6.2,0.0
11.0,71,37,333,220,4.1,0.0
10.0,82,1,330,200,3.6,0.0
10.0,82,0,330,200,4.1,0.0
10.0,82,0,330,210,4.6,0.0
10.0,82,0,330,220,5.7,0.0
10.0,76,0,329,220,6.7,0.0
9.0,81,0,317,220,5.1,0.0
9.0,81,0,317,220,6.7,0.0
10.0,76,0,317,230,7.7,0.0
10.0,71,0,337,230,7.2,0.0
9.0,81,0,333,220,6.2,0.0
9.0,81,0,333,220,6.2,0.0
8.0,87,0,319,220,6.2,0.0
8.0,81,0,327,220,6.7,0.0
8.0,81,0,327,230,6.2,0.0
8.0,81,0,327,220,5.7,0.0
9.0,81,0,333,220,5.1,0.0
9.0,81,8,333,220,4.6,0.0
9.0,81,34,333,210,5.1,0.0
10.0,76,62,338,210,6.7,0.0
11.0,71,80,343,210,7.2,0.0
12.0,71,138,339,220,7.2,0.0
12.0,71,122,339,230,6.7,0.0
12.0,67,86,338,220,6.2,0.0
12.0,67,38,338,220,6.2,0.0
12.0,67,2,338,220,6.2,0.0
11.0,66,0,332,220,7.2,0.0
11.0,66,0,332,220,6.7,0.0
12.0,58,0,336,220,6.7,0.0
